FechaCierre,Descripcion,Estado,Comprador.NombreOrganismo,Comprador.NombreUnidad,Comprador.ComunaUnidad,Comprador.RegionUnidad,Comprador.NombreUsuario,Comprador.CargoUsuario,CodigoTipo,TipoConvocatoria,MontoEstimado,Modalidad,EmailResponsablePago
2025-10-14T15:00:00,REACONDICIONAMIENTO PLANTA TRATAMIENTO AGUAS SERV,Activa,Dirección del Trabajo,Área de Contrataciones,Antofagasta,Región de Magallanes y de la Antártica Chilena,Luis Fernández,Analista de Compras,3,Mixto,535520.0,Licitación Pública,luis.fernández@municipalidad.cl
2025-10-08T15:00:00,CONTRATACIÓN DE CONSULTORÍA PARA DIAGNÓSTICO,Activa,Gobierno Regional del Biobío,Área de Contrataciones,Antofagasta,Región Aysén del General Carlos Ibáñez del Campo,Roberto Martínez,Analista de Compras,2,Privado,536469.0,Trato Directo,roberto.martínez@gob.cl
2025-10-09T15:00:00,CONTRATACIÓN DE CAPACITACIONES DIFERENTES MODULOS,Activa,Superintendencia de Educación,Área de Contrataciones,Talca,Región del Libertador General Bernardo O'Higgins,Patricia López,Especialista en Compras,1,Público,119678.0,Convenio Marco,patricia.lópez@gob.cl
2025-10-06T15:00:00,ADQUISICIÓN SERVICIO COCTEL Y CENA,Activa,Instituto de Previsión Social,División de Compras,La Serena,Región de Atacama,Juan Pérez,Administrador de Contratos,1,Público,936922.0,Licitación Pública,juan.pérez@gobierno.cl
2025-10-06T15:00:00,ADQUISICIÓN DE MODULO CON IMPLEMENTACIÓN,Activa,Superintendencia de Educación,Departamento de Adquisiciones,Punta Arenas,Región de Tarapacá,María González,Encargado de Licitaciones,2,Privado,11632.0,Licitación Privada,maría.gonzález@municipalidad.cl
2025-10-06T15:00:00,Servicio de Telefonía Móvil y Banda ancha Móvil SERVIU Metropolitano,Activa,Municipalidad de Santiago,Área de Contrataciones,Concepción,Región de Magallanes y de la Antártica Chilena,Fernando Ramírez,Jefe de Compras,3,Mixto,41674.0,Compra Agilizada,fernando.ramírez@gob.cl
2025-10-07T15:00:00,ESTRATEGIAS TERRITORIALES DE FOMENTO LECTOR 2025,Activa,Municipalidad de Valparaíso,Departamento de Adquisiciones,Chillán,Región de Los Ríos,Juan Pérez,Coordinador de Adquisiciones,1,Público,512801.0,Subasta Inversa,juan.pérez@municipalidad.cl
2025-10-07T13:23:00,PRODUCCION DE TALLERES FOMENTO LECTOR - ATACAMA,Activa,Dirección del Trabajo,División de Compras,Las Condes,Región de Tarapacá,María González,Analista de Compras,1,Público,382976.0,Trato Directo,maría.gonzález@gob.cl
2025-10-13T16:18:00,PRODUCCION CECREAPALOOZA VALLENAR,Activa,Gobierno Regional de Valparaíso,Departamento de Adquisiciones,Antofagasta,Región de Magallanes y de la Antártica Chilena,Diego Morales,Encargado de Licitaciones,3,Mixto,213365.0,Convenio Marco,diego.morales@gobierno.cl
2025-10-06T16:38:00,SERVICIO DE PRODUCCIÓN INTEGRAL CONCURSO DE COMPOS,Activa,Servicio de Impuestos Internos,Unidad de Compras,Santiago,Región de La Araucanía,Ana Rodríguez,Jefe de Compras,2,Privado,842204.0,Licitación Pública,ana.rodríguez@gobierno.cl
2025-10-06T19:54:00,SERVICIO DE PRODUCCIÓN INTEGRAL PARA LA ACTIVIDAD,Activa,Ministerio de Educación,Departamento de Adquisiciones,Providencia,Región de Atacama,Ana Rodríguez,Administrador de Contratos,3,Mixto,15536.0,Subasta Inversa,ana.rodríguez@gobierno.cl
2025-10-06T16:22:00,SERVICIO DE PRODUCCIÓN INTEGRAL PARA EJECUCIÓN DEL,Activa,Gobierno Regional de Valparaíso,Sección de Licitaciones,Providencia,Región de La Araucanía,María González,Administrador de Contratos,2,Privado,30107.0,Subasta Inversa,maría.gonzález@gobierno.cl
2025-10-09T19:55:00,SERVICIOS DE PRODUCCIÓN INTEGRAL PARA EL DESARROLL,Activa,Instituto de Previsión Social,Unidad de Compras,Chillán,Región de Los Ríos,Mónica Herrera,Especialista en Compras,2,Privado,8120.0,Trato Directo,mónica.herrera@municipalidad.cl
2025-10-13T17:25:00,SERVICIO DE PRODUCCIÓN INTEGRAL DEL FESTIVAL ASTRO,Activa,Ministerio de Obras Públicas,Área de Contrataciones,Las Condes,Región de Tarapacá,María González,Supervisor de Contratos,2,Privado,299609.0,Trato Directo,maría.gonzález@gobierno.cl
2025-10-10T12:00:00,SERVICIO DE ESCUELAS RURALES PNL MAULE 2025,Activa,Servicio Nacional del Consumidor,División de Compras,Punta Arenas,Región de Los Ríos,Luis Fernández,Supervisor de Contratos,2,Privado,87943.0,Compra Agilizada,luis.fernández@municipalidad.cl
2025-10-09T12:38:00,Produccion de Pr.Nac.Desarrollo artistico Ed.,Activa,Ministerio de Salud,Unidad de Compras,Rancagua,Región del Biobío,Fernando Ramírez,Especialista en Compras,3,Mixto,104596.0,Subasta Inversa,fernando.ramírez@municipalidad.cl
2025-10-09T15:52:00,Serv. Mantencion general de edificio Cecrea,Activa,Instituto de Previsión Social,Unidad de Compras,Valparaíso,Región de Atacama,Isabel Sánchez,Especialista en Compras,3,Mixto,424989.0,Convenio Marco,isabel.sánchez@municipalidad.cl
2025-10-13T15:01:00,Ss PROD ENC CULTORES-VI FERIA CULTURAS y CEREMONIA PREMIO REGIONAL 2025,Activa,Dirección del Trabajo,Área de Contrataciones,Rancagua,Región de Antofagasta,Patricia López,Encargado de Licitaciones,1,Público,220438.0,Trato Directo,patricia.lópez@gobierno.cl
2025-10-13T15:01:00,SERVICIOS DE ALOJAMIENTO Y ALIMENTACIÓN,Activa,Ministerio de Educación,Unidad de Compras,Punta Arenas,Región de Magallanes y de la Antártica Chilena,Fernando Ramírez,Analista de Compras,1,Público,25243.0,Subasta Inversa,fernando.ramírez@gob.cl
2025-10-13T15:01:00,SERV. PRODUCC. INTEGRAL  MIGRANTES 2025.,Activa,Ministerio de Obras Públicas,Sección de Licitaciones,Rancagua,Región de Magallanes y de la Antártica Chilena,Patricia López,Especialista en Compras,3,Mixto,328103.0,Licitación Privada,patricia.lópez@gob.cl
2025-10-06T18:00:00,INSUMOS ODONTOLÓGICOS PARA EL PROGRAMA GES CRNH,Activa,Ministerio de Educación,Unidad de Compras,Temuco,Región de Valparaíso,Ana Rodríguez,Especialista en Compras,3,Mixto,82421.0,Trato Directo,ana.rodríguez@gob.cl
2025-10-06T18:00:00,Servicio de Profesor de Huerta - Programa Salud Mental CRNH,Activa,Instituto de Previsión Social,Área de Contrataciones,La Serena,Región de Los Ríos,Fernando Ramírez,Especialista en Compras,3,Mixto,536455.0,Subasta Inversa,fernando.ramírez@gobierno.cl
2025-10-10T18:00:00,ADQUISICION DE MATERIALES ELECTRICOS GG.EE,Activa,Superintendencia de Educación,Sección de Licitaciones,Temuco,Región de Tarapacá,Patricia López,Administrador de Contratos,3,Mixto,53286.0,Licitación Privada,patricia.lópez@gob.cl
2025-10-07T17:00:00,Auditoría externa a los Estados financieros,Activa,Instituto de Previsión Social,Sección de Licitaciones,La Serena,Región de Antofagasta,Carlos Silva,Administrador de Contratos,2,Privado,192021.0,Trato Directo,carlos.silva@municipalidad.cl
2025-10-22T15:01:00,SERVICIO DE CUENTAS CORRIENTES BANCARIAS,Activa,Ministerio de Educación,División de Compras,Viña del Mar,Región Metropolitana,Carlos Silva,Supervisor de Contratos,3,Mixto,95960.0,Convenio Marco,carlos.silva@municipalidad.cl
2025-11-14T15:01:00,REMODELACION CENTRO PROVISORIO DE ATENCIÓN SOCIAL,Activa,Municipalidad de Valparaíso,Sección de Licitaciones,Ñuñoa,Región del Biobío,Mónica Herrera,Administrador de Contratos,1,Público,234604.0,Licitación Privada,mónica.herrera@gobierno.cl
2025-10-14T15:01:00,CONSTRUCCIÓN PROYECTO DE RIEGO,Activa,Municipalidad de Santiago,Unidad de Compras,Antofagasta,Región del Maule,Isabel Sánchez,Encargado de Licitaciones,3,Mixto,1863129.0,Trato Directo,isabel.sánchez@gob.cl
2025-10-17T12:00:00,II LLAMADO CONTRATO OPERACION LEASEBACK TREHUACO,Activa,Gobierno Regional del Biobío,Departamento de Adquisiciones,Chillán,Región del Libertador General Bernardo O'Higgins,Juan Pérez,Supervisor de Contratos,2,Privado,506331.0,Subasta Inversa,juan.pérez@gobierno.cl
2025-10-21T16:00:00,CONVENIO DE SUMINISTRO DE SUTURAS ENERGIZADAS + CONSOLAS EN COMODATO,Activa,Municipalidad de Concepción,División de Compras,Viña del Mar,Región de La Araucanía,Carlos Silva,Encargado de Licitaciones,2,Privado,200010.0,Trato Directo,carlos.silva@municipalidad.cl
2025-10-29T17:43:00,CONVENIO DE SUMINISTRO DE INSUMOS CIRUGIA GENERAL PARA PABELLON,Activa,Ministerio de Educación,Unidad de Compras,Providencia,Región de Magallanes y de la Antártica Chilena,Patricia López,Jefe de Compras,3,Mixto,254598.0,Compra Agilizada,patricia.lópez@gob.cl
2025-10-10T19:57:00,CONVENIO DE SUMINISTRO DE INSUMOS GINECOLOGIA TRAUMATOLOGIA UROLOGIA Y DENTAL PABELLON,Activa,Gobierno Regional de Valparaíso,Sección de Licitaciones,Maipú,Región de Tarapacá,Ana Rodríguez,Jefe de Compras,1,Público,66402.0,Convenio Marco,ana.rodríguez@municipalidad.cl
2025-10-06T15:07:00,CONVENIO DE SUMINISTRO DE INSUMOS ANTICEPTICOS Y DESINFECTANTES III,Activa,Ministerio de Obras Públicas,División de Compras,Viña del Mar,Región de Antofagasta,Isabel Sánchez,Especialista en Compras,2,Privado,836185.0,Trato Directo,isabel.sánchez@gobierno.cl
2025-10-06T15:00:00,INSUMOS PARA LA UNIDAD DE SEDILE,Activa,Ministerio de Educación,Sección de Licitaciones,Talca,Región Metropolitana,Juan Pérez,Administrador de Contratos,3,Mixto,49326.0,Convenio Marco,juan.pérez@gobierno.cl
2025-10-06T16:00:00,SEGUNDO LLAMADO ADQUISICIÓN DE SET INSTRUMENTAL INDIVIDUAL LAPAROSCÓPICO,Activa,Gobierno Regional del Biobío,División de Compras,Talca,Región Metropolitana,Roberto Martínez,Jefe de Compras,3,Mixto,26173.0,Compra Agilizada,roberto.martínez@gobierno.cl
2025-10-13T16:00:00,SERVICIO DE ASEO HOSPITAL DE QUILPUÉ,Activa,Fiscalía Nacional,Departamento de Adquisiciones,Viña del Mar,Región de Antofagasta,Ana Rodríguez,Administrador de Contratos,1,Público,92574.0,Compra Agilizada,ana.rodríguez@municipalidad.cl
2025-10-06T16:30:00,SERVICIO DE INFORMES DE EXAMENES DE TOMOGRAFIA COMPUTARIZADA,Activa,Fiscalía Nacional,División de Compras,Rancagua,Región del Libertador General Bernardo O'Higgins,Mónica Herrera,Coordinador de Adquisiciones,3,Mixto,354272.0,Trato Directo,mónica.herrera@gob.cl
2025-10-17T16:00:00,SERVICIO DE VIGILANCIA HOSPITAL DE QUILPUÉ,Activa,Municipalidad de Concepción,Área de Contrataciones,Chillán,Región del Libertador General Bernardo O'Higgins,Carlos Silva,Analista de Compras,3,Mixto,325131.0,Licitación Privada,carlos.silva@gobierno.cl
2025-10-15T15:00:00,CONVENIO DE SUMINISTRO DE BOLSAS Y MANGAS PLÁSTICAS,Activa,Instituto de Previsión Social,Departamento de Adquisiciones,Las Condes,Región de La Araucanía,Fernando Ramírez,Especialista en Compras,2,Privado,73190.0,Licitación Privada,fernando.ramírez@gob.cl
2025-10-09T15:00:00,SERV REPARACION PISO EXTERIOR E INTERIOR PISCINA,Activa,Gobierno Regional del Biobío,Sección de Licitaciones,Antofagasta,Región de Atacama,María González,Especialista en Compras,1,Público,964094.0,Trato Directo,maría.gonzález@municipalidad.cl
2025-10-16T10:01:00,CONSTRUCCIÓN CIERRE PERIMETRAL CANCHA CD LA FRONTERA CONCEPCIÓN,Activa,Ministerio de Educación,Área de Contrataciones,Punta Arenas,Región de Magallanes y de la Antártica Chilena,Carlos Silva,Supervisor de Contratos,2,Privado,24991.0,Licitación Pública,carlos.silva@municipalidad.cl
2025-10-28T13:00:00,SEGUNDO LLAMADO CONSTRUCCION PARQUE LAS TAGUAS CAMPAMENTO SAN FRANCISCO Y RIO ANDALIEN,Activa,Gobierno Regional del Biobío,Sección de Licitaciones,Rancagua,Región de La Araucanía,Mónica Herrera,Jefe de Compras,2,Privado,61450.0,Subasta Inversa,mónica.herrera@gobierno.cl
2025-10-07T15:42:00,REPOSICION DE VEREDAS Y ESPACIO PUBLICO CHOLCHOL,Activa,Municipalidad de Valparaíso,Sección de Licitaciones,Rancagua,Región del Biobío,Isabel Sánchez,Administrador de Contratos,3,Mixto,9458.0,Licitación Privada,isabel.sánchez@municipalidad.cl
2025-10-07T15:30:00,REPOSICION SEDE SOCIAL N°14 Y CIERRE PERIMETRAL COMUNA DE CHOLCHOL,Activa,Gobierno Regional de Valparaíso,División de Compras,Maipú,Región de Antofagasta,Carmen Díaz,Supervisor de Contratos,3,Mixto,65890.0,Licitación Privada,carmen.díaz@gob.cl
2025-10-20T15:46:00,CONSTRUCCION SUBSIDIOS HABITACIONALES EN EL SITIO DEL RESIDENTE,Activa,Municipalidad de Valparaíso,Área de Contrataciones,Maipú,Región de Magallanes y de la Antártica Chilena,Isabel Sánchez,Encargado de Licitaciones,3,Mixto,20162.0,Compra Agilizada,isabel.sánchez@gobierno.cl
2025-10-06T15:05:00,SERVICIO DE ALIMENTACION DE ALMUERZO TRADICIONAL MAPUCHE PEWU TXAFXINTUN CHOLLCHOLL WARRIA MEU PROGRAMA PARA PEQUEÑAS LOCALIDADES,Activa,Municipalidad de Valparaíso,Área de Contrataciones,Rancagua,Región del Libertador General Bernardo O'Higgins,Luis Fernández,Jefe de Compras,3,Mixto,509108.0,Licitación Pública,luis.fernández@gobierno.cl
2025-10-07T10:00:00,Capacitación en cursos de conducción San Pedro de Atacama.,Activa,Instituto de Previsión Social,Área de Contrataciones,Maipú,Región de Coquimbo,Fernando Ramírez,Coordinador de Adquisiciones,3,Mixto,567469.0,Trato Directo,fernando.ramírez@gobierno.cl
2025-10-06T16:01:00,Equipamiento clínico y otros DESAM SPA,Activa,Ministerio de Educación,Área de Contrataciones,Concepción,Región del Libertador General Bernardo O'Higgins,Ana Rodríguez,Supervisor de Contratos,3,Mixto,1208567.0,Licitación Pública,ana.rodríguez@gobierno.cl
2025-10-13T15:12:00,Pruebas H817,Activa,Fiscalía Nacional,Departamento de Adquisiciones,Concepción,Región de Coquimbo,Fernando Ramírez,Encargado de Licitaciones,3,Mixto,864509.0,Subasta Inversa,fernando.ramírez@gobierno.cl
2025-10-13T15:01:00,Adquisición de insumos Dentales y Médicos,Activa,Municipalidad de Valparaíso,Departamento de Adquisiciones,Valparaíso,Región Metropolitana,María González,Especialista en Compras,3,Mixto,23585.0,Compra Agilizada,maría.gonzález@gobierno.cl
2025-10-09T16:00:00,SERVICIO DE ASEO GENERAL,Activa,Gobierno Regional del Biobío,División de Compras,Talca,Región de Tarapacá,Patricia López,Analista de Compras,1,Público,36372.0,Subasta Inversa,patricia.lópez@municipalidad.cl
2025-10-24T16:00:00,CONSTRUCCIÓN VIVIENDAS DEL PROGRAMA DE HABITABILIDAD RURAL,Activa,Servicio Nacional de Salud,División de Compras,Providencia,Región de Atacama,Carmen Díaz,Jefe de Compras,1,Público,503994.0,Convenio Marco,carmen.díaz@gob.cl
2025-10-07T16:30:00,ADQUISICIÓN CAMIÓN LIMPIA FOSAS PARA MANTENCIONES Y EMERGENCIAS SISTEMAS DE ALCANTARILLADO COMUNA DE RÍO IBÁÑEZ,Activa,Superintendencia de Educación,División de Compras,Ñuñoa,Región del Maule,María González,Supervisor de Contratos,1,Público,438089.0,Trato Directo,maría.gonzález@municipalidad.cl
2025-10-06T15:00:00,ADQ.DE RODILLO COMPACTADOR DOBLE TAMBOR 740 KG.,Activa,Gobierno Regional de Valparaíso,Unidad de Compras,Viña del Mar,Región de Antofagasta,Carmen Díaz,Analista de Compras,1,Público,453286.0,Compra Agilizada,carmen.díaz@gob.cl
2025-11-21T11:30:00,"MEJ RTA Q-148, LA SUERTE - LAS QUILAS, BIOBIO",Activa,Ministerio de Salud,Área de Contrataciones,La Serena,Región del Maule,Juan Pérez,Jefe de Compras,2,Privado,270646.0,Compra Agilizada,juan.pérez@gob.cl
2025-12-04T10:30:00,"CONSTR.CONEXIÓN VIAL RALCO – LONQUIMAY, R.BIOBÍO",Activa,Municipalidad de Santiago,División de Compras,Punta Arenas,Región de Los Lagos,Juan Pérez,Jefe de Compras,3,Mixto,50773.0,Subasta Inversa,juan.pérez@gob.cl
2025-11-07T10:30:00,AIF VILLA ORTEGA ,Activa,Servicio Nacional de Salud,Sección de Licitaciones,La Serena,Región de Coquimbo,Mónica Herrera,Coordinador de Adquisiciones,2,Privado,204817.0,Licitación Pública,mónica.herrera@gobierno.cl
2025-10-15T11:30:00,O. Puente Pocoyan Reg. de La Araucanía,Activa,Ministerio de Salud,Unidad de Compras,Ñuñoa,Región de Atacama,Ana Rodríguez,Jefe de Compras,2,Privado,2222243.0,Licitación Pública,ana.rodríguez@gob.cl
2025-10-22T09:30:00,Repocición Puente Chorrillo Vapor Reg XII,Activa,Gobierno Regional del Biobío,Departamento de Adquisiciones,Antofagasta,Región de Valparaíso,Isabel Sánchez,Coordinador de Adquisiciones,3,Mixto,59275.0,Licitación Pública,isabel.sánchez@gob.cl
2025-10-14T09:30:00,"MEJ.PAS.URB. R.5 ARICA, SEC.C, R.XV. 3er Llamado",Activa,Ministerio de Educación,Unidad de Compras,Antofagasta,Región de La Araucanía,Juan Pérez,Analista de Compras,1,Público,132400.0,Compra Agilizada,juan.pérez@municipalidad.cl
2025-10-14T11:30:00,"EST. ING. PTE VESPERTINA-LAS GAVIOTAS, LOS LAGOS",Activa,Servicio Nacional de Salud,Área de Contrataciones,Ñuñoa,Región de Los Lagos,Carmen Díaz,Supervisor de Contratos,1,Público,41882.0,Licitación Pública,carmen.díaz@gob.cl
2025-10-16T10:30:00,"Est. Ing. Reposición Puente Pupio, Región Coquimbo",Activa,Gobierno Regional del Biobío,Sección de Licitaciones,Viña del Mar,Región de Tarapacá,Patricia López,Analista de Compras,3,Mixto,31484.0,Licitación Privada,patricia.lópez@municipalidad.cl
2025-10-10T10:30:00,AIF PUENTE PUTAGAN - LINARES,Activa,Fiscalía Nacional,Sección de Licitaciones,Temuco,Región de Los Ríos,Mónica Herrera,Jefe de Compras,2,Privado,47448.0,Trato Directo,mónica.herrera@gob.cl
2025-10-28T10:30:00,EST.PREF. COSTERA PAPUDO REGION DE VALPARAISO,Activa,Ministerio de Salud,Unidad de Compras,Las Condes,Región de Valparaíso,Carmen Díaz,Administrador de Contratos,1,Público,992345.0,Convenio Marco,carmen.díaz@gobierno.cl
2025-10-15T10:30:00,"Est. Ing. Actualización 2do puente, Reg.XIV",Activa,Superintendencia de Educación,División de Compras,Valparaíso,Región del Maule,Carmen Díaz,Administrador de Contratos,1,Público,1620121.0,Compra Agilizada,carmen.díaz@gob.cl
2025-10-30T10:30:00,"AIF MEJ. RUTA 235-CH S.PTO RAMÍREZ-PALENA, R.X.",Activa,Ministerio de Salud,Departamento de Adquisiciones,La Serena,Región de Atacama,Carmen Díaz,Administrador de Contratos,1,Público,596068.0,Licitación Privada,carmen.díaz@gob.cl
2025-10-29T10:30:00,E.BÁSICO ANÁLISIS MEDICIONES RUIDOS ZONA AUSTRAL,Activa,Ministerio de Salud,Departamento de Adquisiciones,Valparaíso,Región Aysén del General Carlos Ibáñez del Campo,Fernando Ramírez,Jefe de Compras,2,Privado,1221390.0,Convenio Marco,fernando.ramírez@gob.cl
2025-11-04T10:30:00,EST. BASICO ALTO RENDIMIENTO ETAPA 1,Activa,Municipalidad de Concepción,División de Compras,Concepción,Región del Biobío,Fernando Ramírez,Administrador de Contratos,3,Mixto,43031.0,Convenio Marco,fernando.ramírez@gobierno.cl
2025-10-16T18:30:00,CONCESION CASINO HOSPITAL REGIONAL DE TALCA,Activa,Fiscalía Nacional,Sección de Licitaciones,Ñuñoa,Región Metropolitana,Mónica Herrera,Encargado de Licitaciones,3,Mixto,2049796.0,Licitación Pública,mónica.herrera@gob.cl
2025-10-13T15:12:00,Servicio mantención integral de maquinas de anestesia,Activa,Servicio de Impuestos Internos,Área de Contrataciones,Ñuñoa,Región de Antofagasta,Roberto Martínez,Administrador de Contratos,1,Público,883622.0,Licitación Pública,roberto.martínez@municipalidad.cl
2025-10-13T16:13:00,Mantención preventiva sillones dentales	,Activa,Superintendencia de Educación,Sección de Licitaciones,Ñuñoa,Región de Tarapacá,Mónica Herrera,Especialista en Compras,1,Público,654197.0,Licitación Pública,mónica.herrera@gob.cl
2025-10-06T17:30:00,SERVICIO E INSUMOS SISTEMA DE DETECCIÓN Y EXTINCIÓN DE INCENDIOS ,Activa,Servicio de Impuestos Internos,Sección de Licitaciones,La Serena,Región Aysén del General Carlos Ibáñez del Campo,María González,Administrador de Contratos,3,Mixto,106974.0,Subasta Inversa,maría.gonzález@municipalidad.cl
