CodigoExterno,Nombre,CodigoEstado,FechaCierre,Estado,Descripcion,CodigoTipo,TipoConvocatoria,MontoEstimado,Modalidad,Comprador.NombreOrganismo,Comprador.NombreUnidad,Comprador.ComunaUnidad,Comprador.RegionUnidad,Comprador.NombreUsuario,Comprador.CargoUsuario,EmailResponsablePago
557639-83-LE25,CAPACITACIONES HABILIDADES CLINICAS MEDICOS APS,5,2025-10-07T10:00:00,Activa,CAPACITACIONES HABILIDADES CLINICAS MEDICOS APS,1,Público,268349.0,Licitación Pública,Gobierno Regional de Valparaíso,Sección de Licitaciones,Chillán,Región Metropolitana,Roberto Martínez,Administrador de Contratos,roberto.martínez@gob.cl
557639-84-LE25,CAPACITACIONES PARA MEJORAR CALIDAD ATENCIÓN APS,5,2025-10-08T09:45:00,Activa,CAPACITACIONES PARA MEJORAR CALIDAD ATENCIÓN APS,3,Mixto,3700096.0,Convenio Marco,Gobierno Regional del Biobío,Unidad de Compras,Temuco,Región de Los Lagos,Patricia López,Administrador de Contratos,patricia.lópez@gobierno.cl
557639-85-LE25,EQUIPOS E INSUMOS TECNOLOGICOS PROGRAMA MAIS,5,2025-10-06T15:00:00,Activa,EQUIPOS E INSUMOS TECNOLOGICOS PROGRAMA MAIS,3,Mixto,417528.0,Licitación Privada,Servicio Nacional del Consumidor,División de Compras,Las Condes,Región de Los Ríos,Carlos Silva,Jefe de Compras,carlos.silva@gob.cl
557639-86-LE25,Servicio de control de asistencia de trabajadores,5,2025-10-09T16:45:00,Activa,Servicio de control de asistencia de trabajadores,1,Público,102107.0,Convenio Marco,Gobierno Regional de Valparaíso,Unidad de Compras,Providencia,Región del Libertador General Bernardo O'Higgins,Carmen Díaz,Administrador de Contratos,carmen.díaz@municipalidad.cl
557639-87-LE25,EQUIPAMIENTO MÉDICO PARA PROGRAMA CECOSF,5,2025-10-06T15:30:00,Activa,EQUIPAMIENTO MÉDICO PARA PROGRAMA CECOSF,2,Privado,434857.0,Trato Directo,Ministerio de Salud,Área de Contrataciones,Santiago,Región de Magallanes y de la Antártica Chilena,Isabel Sánchez,Jefe de Compras,isabel.sánchez@municipalidad.cl
5583-2-LQ25,CREP,5,2025-10-20T16:00:00,Activa,CREP,3,Mixto,1586217.0,Licitación Pública,Municipalidad de Valparaíso,Área de Contrataciones,Santiago,Región de Coquimbo,Carlos Silva,Administrador de Contratos,carlos.silva@gobierno.cl
5586-170-LE25,JG ADQUISICIÓN DE INSUMOS Y REACTIVOS PARA BIOMEDICINA,5,2025-10-06T15:01:00,Activa,JG ADQUISICIÓN DE INSUMOS Y REACTIVOS PARA BIOMEDICINA,2,Privado,487186.0,Convenio Marco,Servicio de Impuestos Internos,Sección de Licitaciones,Chillán,Región Aysén del General Carlos Ibáñez del Campo,Fernando Ramírez,Coordinador de Adquisiciones,fernando.ramírez@municipalidad.cl
5586-171-LQ25,CONTRATACIÓN TRIANUAL DE LICENCIAS GOOGLE WORKSPACE EDUCATION PLUS,5,2025-10-10T09:00:00,Activa,CONTRATACIÓN TRIANUAL DE LICENCIAS GOOGLE WORKSPACE EDUCATION PLUS,3,Mixto,34579.0,Subasta Inversa,Gobierno Regional del Biobío,Área de Contrataciones,Maipú,Región de La Araucanía,Patricia López,Analista de Compras,patricia.lópez@municipalidad.cl
5586-172-LE25,BC ADQUISICIÓN DE EQUIPOS STEM PARA EDUCACIÓN PARVULARIA,5,2025-10-06T15:01:00,Activa,BC ADQUISICIÓN DE EQUIPOS STEM PARA EDUCACIÓN PARVULARIA,2,Privado,2476003.0,Licitación Privada,Municipalidad de Valparaíso,Área de Contrataciones,Concepción,Región de Antofagasta,Carlos Silva,Coordinador de Adquisiciones,carlos.silva@gobierno.cl
5586-173-LE25,BC Alhajamiento y mobiliario para el campus Pucón de la Universidad de La Frontera,5,2025-10-06T15:01:00,Activa,BC Alhajamiento y mobiliario para el campus Pucón de la Universidad de La Frontera,3,Mixto,122983.0,Compra Agilizada,Gobierno Regional de Valparaíso,Sección de Licitaciones,Chillán,Región de Coquimbo,Isabel Sánchez,Especialista en Compras,isabel.sánchez@municipalidad.cl
5586-174-LE25,ASESORÍA EN COMUNICACIÓN ESTRATÉGICA PARA DISEÑAR E IMPLEMENTAR UNA ESTRATEGIA DE DIFUSIÓN,5,2025-10-06T15:30:00,Activa,ASESORÍA EN COMUNICACIÓN ESTRATÉGICA PARA DISEÑAR E IMPLEMENTAR UNA ESTRATEGIA DE DIFUSIÓN,3,Mixto,308587.0,Trato Directo,Gobierno Regional de Valparaíso,Departamento de Adquisiciones,Maipú,Región de Magallanes y de la Antártica Chilena,María González,Analista de Compras,maría.gonzález@gob.cl
5586-176-LE25,SEGURO DE BIENES MUEBLES UNIVERSIDAD DE LA FRONTERA,5,2025-10-09T09:00:00,Activa,SEGURO DE BIENES MUEBLES UNIVERSIDAD DE LA FRONTERA,1,Público,704905.0,Trato Directo,Fiscalía Nacional,Sección de Licitaciones,Concepción,Región de Los Ríos,Fernando Ramírez,Coordinador de Adquisiciones,fernando.ramírez@gob.cl
5586-177-LE25,BR SERVICIO DE DIFUSIÓN EN MEDIO RADIAL CON PRESENCIA EN LAS REGIONES: METROPOLITANA DE LOS RIOS DE LOS LAGOS Y LA ARAUCANÍA,5,2025-10-10T10:00:00,Activa,BR SERVICIO DE DIFUSIÓN EN MEDIO RADIAL CON PRESENCIA EN LAS REGIONES: METROPOLITANA DE LOS RIOS DE LOS LAGOS Y LA ARAUCANÍA,3,Mixto,54255.0,Convenio Marco,Servicio Nacional del Consumidor,Departamento de Adquisiciones,Valparaíso,Región Metropolitana,Roberto Martínez,Especialista en Compras,roberto.martínez@municipalidad.cl
5586-178-LE25,BR SERVICIO DE DIFUSIÓN EN MEDIO IMPRESO Y DIGITAL EN LAS REGIONES: DE LOS RIOS DE LOS LAGOS Y LA ARAUCANÍA,5,2025-10-10T10:00:00,Activa,BR SERVICIO DE DIFUSIÓN EN MEDIO IMPRESO Y DIGITAL EN LAS REGIONES: DE LOS RIOS DE LOS LAGOS Y LA ARAUCANÍA,3,Mixto,169260.0,Subasta Inversa,Gobierno Regional del Biobío,Unidad de Compras,Antofagasta,Región Metropolitana,Fernando Ramírez,Jefe de Compras,fernando.ramírez@gob.cl
5586-179-LE25,JG ADQUISICIÓN DE EQUIPAMIENTO DE LABORATORIO PARA NUCLEO DE DESARROLLO CIENTIFICO TECNOLOGICO EN BIORECURSOS DE LA UNIVERSIDAD DE LA FRONTERA,5,2025-10-13T15:30:00,Activa,JG ADQUISICIÓN DE EQUIPAMIENTO DE LABORATORIO PARA NUCLEO DE DESARROLLO CIENTIFICO TECNOLOGICO EN BIORECURSOS DE LA UNIVERSIDAD DE LA FRONTERA,3,Mixto,440343.0,Licitación Privada,Superintendencia de Educación,Sección de Licitaciones,Las Condes,Región de La Araucanía,Carmen Díaz,Supervisor de Contratos,carmen.díaz@gobierno.cl
5586-180-LE25,BC DISEÑO Y PRODUCCIÓN DE CÁPSULAS AUDIOVISUALES INFORMATIVAS,5,2025-10-13T15:01:00,Activa,BC DISEÑO Y PRODUCCIÓN DE CÁPSULAS AUDIOVISUALES INFORMATIVAS,3,Mixto,647020.0,Convenio Marco,Gobierno Regional del Biobío,Área de Contrataciones,Maipú,Región de Los Ríos,Carlos Silva,Coordinador de Adquisiciones,carlos.silva@gob.cl
5586-181-LE25,BR ADQUISICIÓN DE EQUIPAMIENTO COMPUTACIONAL Y AUDIOVISUAL,5,2025-10-14T10:00:00,Activa,BR ADQUISICIÓN DE EQUIPAMIENTO COMPUTACIONAL Y AUDIOVISUAL,2,Privado,474152.0,Licitación Pública,Ministerio de Educación,Área de Contrataciones,Talca,Región Aysén del General Carlos Ibáñez del Campo,Luis Fernández,Coordinador de Adquisiciones,luis.fernández@municipalidad.cl
558836-5-LQ25,CONSTRUCCIÓN SALAS MODULARES ESCUELA LAS DUNAS DE PANGUE LOS ÁLAMOS 1-C-2025-103”,5,2025-11-03T16:00:00,Activa,CONSTRUCCIÓN SALAS MODULARES ESCUELA LAS DUNAS DE PANGUE LOS ÁLAMOS 1-C-2025-103”,2,Privado,885636.0,Licitación Privada,Ministerio de Obras Públicas,Unidad de Compras,Maipú,Región Aysén del General Carlos Ibáñez del Campo,Diego Morales,Jefe de Compras,diego.morales@municipalidad.cl
558869-65-LE25,Traslado de alumnos pertenecientes a CMDS,5,2025-10-07T18:00:00,Activa,Traslado de alumnos pertenecientes a CMDS,2,Privado,236802.0,Convenio Marco,Municipalidad de Concepción,Departamento de Adquisiciones,Concepción,Región de Antofagasta,Juan Pérez,Analista de Compras,juan.pérez@gob.cl
5592-9-LQ25,SERVICIO DE ASEO PARA REPOL LOS RIOS,5,2025-10-23T15:00:00,Activa,SERVICIO DE ASEO PARA REPOL LOS RIOS,3,Mixto,38885.0,Licitación Privada,Instituto de Previsión Social,Sección de Licitaciones,Temuco,Región Metropolitana,Mónica Herrera,Administrador de Contratos,mónica.herrera@gob.cl
5594-12-LQ25,Prestaciones Asistenciales en Punta Arenas,5,2025-10-13T16:00:00,Activa,Prestaciones Asistenciales en Punta Arenas,3,Mixto,691162.0,Trato Directo,Ministerio de Educación,Área de Contrataciones,Talca,Región del Libertador General Bernardo O'Higgins,Fernando Ramírez,Coordinador de Adquisiciones,fernando.ramírez@municipalidad.cl
559511-18-LR25,CONSERVACIÓN INTEGRAL LICEO COMERCIAL A- 12 ANTOF,5,2025-10-20T18:00:00,Activa,CONSERVACIÓN INTEGRAL LICEO COMERCIAL A- 12 ANTOF,1,Público,25975.0,Compra Agilizada,Servicio de Impuestos Internos,Área de Contrataciones,Las Condes,Región del Maule,Patricia López,Analista de Compras,patricia.lópez@gobierno.cl
559511-20-B225,Adquis inst y OOCC ascensores UE F-94 y A-22,5,2025-10-20T15:30:00,Activa,Adquis inst y OOCC ascensores UE F-94 y A-22,1,Público,2197207.0,Convenio Marco,Gobierno Regional del Biobío,Área de Contrataciones,Rancagua,Región Metropolitana,Juan Pérez,Jefe de Compras,juan.pérez@gob.cl
5596-3-O125,CONST. CENTRO CONVENCIONES PUEBLOS ORIGINARIOS AYP,5,2025-10-21T10:55:00,Activa,CONST. CENTRO CONVENCIONES PUEBLOS ORIGINARIOS AYP,1,Público,4121949.0,Trato Directo,Gobierno Regional de Valparaíso,Sección de Licitaciones,Viña del Mar,Región de La Araucanía,Roberto Martínez,Especialista en Compras,roberto.martínez@gob.cl
5602-42-L125,"CONSULTORÍA “ESTUDIO DE MECÁNICA DE SUELOS EN EL TERRENO DESTINADO PARA LA CONSTRUCCIÓN DE LA SECRETARÍA REGIONAL MINISTERIAL DE LA REGIÓN DE ARICA Y PARINACOTA, EN LA CIUDAD DE ARICA”",5,2025-10-07T09:00:00,Activa,"CONSULTORÍA “ESTUDIO DE MECÁNICA DE SUELOS EN EL TERRENO DESTINADO PARA LA CONSTRUCCIÓN DE LA SECRETARÍA REGIONAL MINISTERIAL DE LA REGIÓN DE ARICA Y PARINACOTA, EN LA CIUDAD DE ARICA”",2,Privado,190332.0,Convenio Marco,Municipalidad de Concepción,División de Compras,Temuco,Región de Antofagasta,Carmen Díaz,Encargado de Licitaciones,carmen.díaz@gob.cl
5610-13-LE25,LICITACIÓN PARA LOS SERVICIOS DE ASEO Y SEGURIDAD,5,2025-10-08T17:00:00,Activa,LICITACIÓN PARA LOS SERVICIOS DE ASEO Y SEGURIDAD,2,Privado,923593.0,Trato Directo,Gobierno Regional del Biobío,División de Compras,Chillán,Región de Magallanes y de la Antártica Chilena,Diego Morales,Supervisor de Contratos,diego.morales@gobierno.cl
5610-14-LR25,Servicio de Laboratorios Dentales,5,2025-10-23T17:00:00,Activa,Servicio de Laboratorios Dentales,3,Mixto,60176.0,Licitación Pública,Municipalidad de Santiago,Área de Contrataciones,Concepción,Región de Antofagasta,Carmen Díaz,Administrador de Contratos,carmen.díaz@gob.cl
5611-11-LE25,ADQUISICION DE MATERIAL INSTRUMENTAL PARA EL DEPARTAMENTO TECNICO DEL SERVIU REGION DE ARICA Y PARINACOTA,5,2025-10-10T15:00:00,Activa,ADQUISICION DE MATERIAL INSTRUMENTAL PARA EL DEPARTAMENTO TECNICO DEL SERVIU REGION DE ARICA Y PARINACOTA,2,Privado,450325.0,Subasta Inversa,Municipalidad de Santiago,Área de Contrataciones,Concepción,Región de Tarapacá,Luis Fernández,Administrador de Contratos,luis.fernández@gobierno.cl
5617-7-LP25,AMPLIACIÓN RED DE MONITOREO DE AGUA SUBTERRÁNEA,5,2025-10-14T20:00:00,Activa,AMPLIACIÓN RED DE MONITOREO DE AGUA SUBTERRÁNEA,3,Mixto,22111.0,Subasta Inversa,Ministerio de Salud,Departamento de Adquisiciones,Ñuñoa,Región del Maule,Juan Pérez,Administrador de Contratos,juan.pérez@gob.cl
5617-8-LE25,DISEÑO ESTACIÓN FLUVIOMÉTRICA RÍO BLANCO,5,2025-10-09T12:00:00,Activa,DISEÑO ESTACIÓN FLUVIOMÉTRICA RÍO BLANCO,1,Público,546992.0,Subasta Inversa,Instituto de Previsión Social,Unidad de Compras,Las Condes,Región del Libertador General Bernardo O'Higgins,Fernando Ramírez,Especialista en Compras,fernando.ramírez@gob.cl
564162-111-LE25,Solicitud N 85300 - Suscripción software.,5,2025-10-09T12:00:00,Activa,Solicitud N 85300 - Suscripción software.,2,Privado,221892.0,Trato Directo,Gobierno Regional del Biobío,Departamento de Adquisiciones,Temuco,Región de Coquimbo,Luis Fernández,Administrador de Contratos,luis.fernández@gob.cl
564162-112-L125,COMPRA DE MOBILIARIO  / CDP 86163 CC 112,5,2025-10-09T15:00:00,Activa,COMPRA DE MOBILIARIO  / CDP 86163 CC 112,2,Privado,103836.0,Subasta Inversa,Instituto de Previsión Social,Departamento de Adquisiciones,Rancagua,Región del Libertador General Bernardo O'Higgins,Roberto Martínez,Supervisor de Contratos,roberto.martínez@gob.cl
564162-113-L125,Solicitud N° 85944 - software/equipo - CC11 / PS 1471,5,2025-10-08T15:00:00,Activa,Solicitud N° 85944 - software/equipo - CC11 / PS 1471,2,Privado,213498.0,Convenio Marco,Gobierno Regional del Biobío,Área de Contrataciones,La Serena,Región del Libertador General Bernardo O'Higgins,Diego Morales,Jefe de Compras,diego.morales@gobierno.cl
564162-114-L125,EQUIPAMIENTO COMPUTACIONAL / CDP 86528 CC 16,5,2025-10-10T15:00:00,Activa,EQUIPAMIENTO COMPUTACIONAL / CDP 86528 CC 16,2,Privado,53123.0,Trato Directo,Servicio de Impuestos Internos,Área de Contrataciones,Temuco,Región del Biobío,Carmen Díaz,Administrador de Contratos,carmen.díaz@municipalidad.cl
5642-16-LE25,SS DE PRODUCCIÓN FOMENTO DE LA CULTURA Y LAS ARTES,5,2025-10-09T15:01:00,Activa,SS DE PRODUCCIÓN FOMENTO DE LA CULTURA Y LAS ARTES,3,Mixto,33340.0,Licitación Pública,Instituto de Previsión Social,Departamento de Adquisiciones,Concepción,Región del Maule,María González,Coordinador de Adquisiciones,maría.gonzález@municipalidad.cl
5647-5-LP25,MATERIALES HERRAMIENTAS ARTEFACTOS Y GRIFERÍAS,5,2025-10-15T16:00:00,Activa,MATERIALES HERRAMIENTAS ARTEFACTOS Y GRIFERÍAS,2,Privado,380427.0,Compra Agilizada,Dirección del Trabajo,Unidad de Compras,Las Condes,Región de Antofagasta,Mónica Herrera,Supervisor de Contratos,mónica.herrera@gob.cl
5647-6-LP25,CONCESIÓN DE CAFETERÍA TECNOAULA,5,2025-10-21T16:00:00,Activa,CONCESIÓN DE CAFETERÍA TECNOAULA,1,Público,508793.0,Subasta Inversa,Gobierno Regional del Biobío,División de Compras,Concepción,Región de Los Lagos,Juan Pérez,Coordinador de Adquisiciones,juan.pérez@municipalidad.cl
5661-35-O125,"HABILITACION CAPTACIONES NIEBLA, VALDIVIA",5,2025-10-06T15:00:00,Activa,"HABILITACION CAPTACIONES NIEBLA, VALDIVIA",1,Público,186154.0,Licitación Privada,Ministerio de Salud,Área de Contrataciones,Punta Arenas,Región de Los Ríos,Mónica Herrera,Analista de Compras,mónica.herrera@municipalidad.cl
5661-38-LE25,SERVICIO ASISTENCIA Y ATENCIÓN CONTI SSR LOS RÍOS,5,2025-10-08T12:00:00,Activa,SERVICIO ASISTENCIA Y ATENCIÓN CONTI SSR LOS RÍOS,1,Público,194300.0,Compra Agilizada,Ministerio de Salud,Departamento de Adquisiciones,Punta Arenas,Región Metropolitana,Fernando Ramírez,Coordinador de Adquisiciones,fernando.ramírez@gob.cl
5684-15-LR25,Mantención AA BO,5,2025-10-16T18:00:00,Activa,Mantención AA BO,3,Mixto,1163591.0,Subasta Inversa,Instituto de Previsión Social,Unidad de Compras,Las Condes,Región del Libertador General Bernardo O'Higgins,Fernando Ramírez,Supervisor de Contratos,fernando.ramírez@gobierno.cl
568658-36-LE25,HABILITACION BODEGA EN CESFAM DR JUAN CARLOS BAEZA,5,2025-10-10T09:00:00,Activa,HABILITACION BODEGA EN CESFAM DR JUAN CARLOS BAEZA,2,Privado,218133.0,Compra Agilizada,Gobierno Regional del Biobío,Área de Contrataciones,La Serena,Región de Los Lagos,Fernando Ramírez,Encargado de Licitaciones,fernando.ramírez@gob.cl
568963-22-LE25,Servicio de mantención preventiva y correctiva de equipos de aire acondicionado de ChileValora,5,2025-10-07T15:00:00,Activa,Servicio de mantención preventiva y correctiva de equipos de aire acondicionado de ChileValora,2,Privado,92795.0,Convenio Marco,Gobierno Regional de Valparaíso,Unidad de Compras,Viña del Mar,Región del Biobío,Carmen Díaz,Especialista en Compras,carmen.díaz@gobierno.cl
5701-14-LE25,ADQUISICION SERVICIO MANTENCION REPARACION DIPECAR,5,2025-10-08T09:00:00,Activa,ADQUISICION SERVICIO MANTENCION REPARACION DIPECAR,1,Público,7221.0,Licitación Pública,Instituto de Previsión Social,Unidad de Compras,Chillán,Región del Libertador General Bernardo O'Higgins,Fernando Ramírez,Analista de Compras,fernando.ramírez@gob.cl
5701-15-LE25,ADQUISICION FLYERS DEPTO. P6,5,2025-10-13T15:05:00,Activa,ADQUISICION FLYERS DEPTO. P6,3,Mixto,1647481.0,Compra Agilizada,Ministerio de Educación,División de Compras,Maipú,Región de Magallanes y de la Antártica Chilena,Carlos Silva,Coordinador de Adquisiciones,carlos.silva@gobierno.cl
5701-9-LE25,ADQUISICION CINTAS PARA IMPRESORA TERMOLAMINADO P7,5,2025-10-14T10:00:00,Activa,ADQUISICION CINTAS PARA IMPRESORA TERMOLAMINADO P7,1,Público,71747.0,Compra Agilizada,Ministerio de Obras Públicas,Área de Contrataciones,Valparaíso,Región del Maule,Fernando Ramírez,Coordinador de Adquisiciones,fernando.ramírez@gob.cl
5707-4-LQ25,Servicio de administración de sala cunas,5,2025-10-27T16:00:00,Activa,Servicio de administración de sala cunas,3,Mixto,420803.0,Licitación Privada,Instituto de Previsión Social,Unidad de Compras,La Serena,Región de Antofagasta,Carlos Silva,Encargado de Licitaciones,carlos.silva@gob.cl
5709-1-LR25,Diseño Instruccional y Desarrollo Cursos E-Learnin,5,2025-11-03T16:00:00,Activa,Diseño Instruccional y Desarrollo Cursos E-Learnin,3,Mixto,202889.0,Compra Agilizada,Fiscalía Nacional,Departamento de Adquisiciones,Santiago,Región del Maule,Juan Pérez,Encargado de Licitaciones,juan.pérez@gob.cl
5722-20-LR24,REPOSICIÓN SUBCOMISARÍA CARABINEROS CRISTI GALLO,5,2025-10-09T09:59:00,Activa,REPOSICIÓN SUBCOMISARÍA CARABINEROS CRISTI GALLO,3,Mixto,137913.0,Trato Directo,Servicio de Impuestos Internos,Sección de Licitaciones,Providencia,Región de Valparaíso,Mónica Herrera,Coordinador de Adquisiciones,mónica.herrera@municipalidad.cl
5722-6-O125,Reposición Edificio Consistorial Lanco,5,2026-04-07T09:59:00,Activa,Reposición Edificio Consistorial Lanco,3,Mixto,154741.0,Subasta Inversa,Gobierno Regional de Valparaíso,Departamento de Adquisiciones,Las Condes,Región de Atacama,Diego Morales,Especialista en Compras,diego.morales@municipalidad.cl
5733-1-LQ25,pasajes aéreos internacionales,5,2025-10-23T16:00:00,Activa,pasajes aéreos internacionales,2,Privado,11385.0,Subasta Inversa,Ministerio de Obras Públicas,Departamento de Adquisiciones,Punta Arenas,Región del Libertador General Bernardo O'Higgins,Luis Fernández,Jefe de Compras,luis.fernández@municipalidad.cl
5737-12-LP25,LENTES OPTICOS PROGRAMA,5,2025-10-21T15:00:00,Activa,LENTES OPTICOS PROGRAMA,1,Público,117221.0,Licitación Pública,Ministerio de Obras Públicas,Unidad de Compras,Temuco,Región de La Araucanía,María González,Analista de Compras,maría.gonzález@gob.cl
5740-22-LR25,HABILITACION EDIFICIO ADMINISTRATIVO CDP LA UNION,5,2025-10-30T10:30:00,Activa,HABILITACION EDIFICIO ADMINISTRATIVO CDP LA UNION,2,Privado,24321.0,Compra Agilizada,Municipalidad de Valparaíso,Área de Contrataciones,Providencia,Región de Valparaíso,Mónica Herrera,Coordinador de Adquisiciones,mónica.herrera@gobierno.cl
5740-23-LE25,SERVICIO DE RETIRO DE CUBIERTAS ASBESTO CEMENTO.,5,2025-10-16T18:00:00,Activa,SERVICIO DE RETIRO DE CUBIERTAS ASBESTO CEMENTO.,2,Privado,142088.0,Subasta Inversa,Ministerio de Obras Públicas,Unidad de Compras,Ñuñoa,Región de Antofagasta,Isabel Sánchez,Coordinador de Adquisiciones,isabel.sánchez@gob.cl
5742-3-LE25,SERVICIO DE ALIMENTACIÓN ALOJAMIENTO Y SALONES,5,2025-10-08T15:30:00,Activa,SERVICIO DE ALIMENTACIÓN ALOJAMIENTO Y SALONES,3,Mixto,110048.0,Trato Directo,Ministerio de Educación,Sección de Licitaciones,Ñuñoa,Región Metropolitana,Isabel Sánchez,Administrador de Contratos,isabel.sánchez@municipalidad.cl
5750-16-LE25,Adq. de Neumáticos para DRV-Arica y Parinacota.,5,2025-10-13T15:02:00,Activa,Adq. de Neumáticos para DRV-Arica y Parinacota.,1,Público,6714.0,Trato Directo,Gobierno Regional del Biobío,Departamento de Adquisiciones,Talca,Región de Los Ríos,María González,Especialista en Compras,maría.gonzález@gob.cl
5750-17-LQ25,Adquisición de emulsiones asfálticas para la DRV-Región de Arica y Parinacota.,5,2025-10-13T15:30:00,Activa,Adquisición de emulsiones asfálticas para la DRV-Región de Arica y Parinacota.,1,Público,233074.0,Licitación Pública,Municipalidad de Santiago,División de Compras,Maipú,Región del Maule,Ana Rodríguez,Supervisor de Contratos,ana.rodríguez@municipalidad.cl
5751-5-LE25,Contratacion de consultoria de ingenieria para EP,5,2025-10-09T16:50:00,Activa,Contratacion de consultoria de ingenieria para EP,1,Público,591351.0,Licitación Privada,Gobierno Regional de Valparaíso,Departamento de Adquisiciones,La Serena,Región de Coquimbo,Diego Morales,Especialista en Compras,diego.morales@gob.cl
5752-23-LR25,CONST.CIRCUITO AV.E INST. DE SEÑALETICA Y RED. VEL,5,2025-10-14T12:00:00,Activa,CONST.CIRCUITO AV.E INST. DE SEÑALETICA Y RED. VEL,3,Mixto,36274.0,Trato Directo,Gobierno Regional de Valparaíso,Departamento de Adquisiciones,Temuco,Región de Los Ríos,Carmen Díaz,Encargado de Licitaciones,carmen.díaz@gobierno.cl
5752-24-LQ25,CONSERVACIÓN DE DIVERSAS CALLES DE TALCAHUANO,5,2025-10-16T12:00:00,Activa,CONSERVACIÓN DE DIVERSAS CALLES DE TALCAHUANO,3,Mixto,67310.0,Convenio Marco,Municipalidad de Santiago,Sección de Licitaciones,Chillán,Región de La Araucanía,Luis Fernández,Coordinador de Adquisiciones,luis.fernández@gobierno.cl
5752-25-LE25,REP. Y MANT. LICEO A-21 ALMIRANTE ESPINA RITCHIE,5,2025-10-15T12:00:00,Activa,REP. Y MANT. LICEO A-21 ALMIRANTE ESPINA RITCHIE,3,Mixto,281874.0,Licitación Privada,Gobierno Regional de Valparaíso,Sección de Licitaciones,La Serena,Región de La Araucanía,Patricia López,Coordinador de Adquisiciones,patricia.lópez@gob.cl
5752-26-LR25,CONST.CARPETA MULT.y MEJ. A.VDES.BARRIO V. PARAISO,5,2025-10-28T12:00:00,Activa,CONST.CARPETA MULT.y MEJ. A.VDES.BARRIO V. PARAISO,3,Mixto,327606.0,Licitación Privada,Gobierno Regional de Valparaíso,Área de Contrataciones,Valparaíso,Región de Coquimbo,Ana Rodríguez,Jefe de Compras,ana.rodríguez@gobierno.cl
